mese,tipo_giorno,fascia_oraria,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,ruolo,nome_stazione
2024-06,weekend,pomeriggio,IC,N_F6D345743682,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,0,partenza,MESSINA CENTRALE
2024-06,weekend,pomeriggio,IC,N_FEBDC4EA7CA2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0,arrivo,TORINO P.NUOVA
2024-06,weekend,pomeriggio,MET,N_2231A438465D,7,7,0,0,0,0,2,0,5,0,0,0,0,0,5.0,13.0,-8.0,-1.1428571428571428,-1.0,2.4000000000000004,2.6999999999999993,0,arrivo,NAPOLI CAMPI FLEGREI
2024-06,weekend,pomeriggio,MET,N_2231A438465D,6,6,0,0,0,0,2,1,3,1,1,0,0,0,14.0,8.0,6.0,1.0,-0.5,6.5,9.25,0,partenza,NAPOLI CAMPI FLEGREI
2024-06,weekend,pomeriggio,MET,N_42A528D8B57B,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,2.0,-1.0,-0.5,-0.5,0.7000000000000001,0.8499999999999999,0,arrivo,CASERTA
2024-06,weekend,pomeriggio,MET,N_42A528D8B57B,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-1.2999999999999998,-1.1500000000000001,0,partenza,CASERTA
2024-06,weekend,pomeriggio,MET,N_461E3FBDEF95,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,0,arrivo,NAPOLI GIANTURCO
2024-06,weekend,pomeriggio,MET,N_4867F34F8972,7,7,0,0,0,0,4,2,1,2,2,0,0,0,27.0,1.0,26.0,3.7142857142857144,1.0,12.200000000000001,13.099999999999998,0,arrivo,NAPOLI S.GIOV.BARRA
2024-06,weekend,pomeriggio,MET,N_4867F34F8972,9,9,0,0,0,0,2,0,7,0,0,0,0,0,1.0,14.0,-13.0,-1.4444444444444444,-1.0,0.20000000000000018,0.5999999999999996,0,partenza,NAPOLI S.GIOV.BARRA
2024-06,weekend,pomeriggio,MET,N_5A1ED9B2CC3E,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0.0,6.0,-6.0,-2.0,-3.0,-0.5999999999999999,-0.30000000000000027,0,arrivo,NOCERA INFERIORE
2024-06,weekend,pomeriggio,MET,N_5A1ED9B2CC3E,3,3,0,0,0,0,2,0,1,0,0,0,0,0,6.0,4.0,2.0,0.6666666666666666,3.0,3.0,3.0,0,partenza,NOCERA INFERIORE
2024-06,weekend,pomeriggio,MET,N_607096404A55,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,partenza,SAPRI
2024-06,weekend,pomeriggio,MET,N_C03F51FB3BED,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.8,2.9,0,arrivo,SALERNO
2024-06,weekend,pomeriggio,MET,N_C03F51FB3BED,4,4,0,0,0,0,2,0,2,0,0,0,0,0,2.0,4.0,-2.0,-0.5,-0.5,1.4000000000000004,1.6999999999999993,0,partenza,SALERNO
2024-06,weekend,pomeriggio,MET,N_D77D870762C5,9,9,0,0,0,0,2,0,7,0,0,0,0,0,1.0,14.0,-13.0,-1.4444444444444444,-1.0,0.20000000000000018,0.5999999999999996,0,arrivo,POZZUOLI SOLFATARA
2024-06,weekend,pomeriggio,MET,N_D77D870762C5,7,7,0,0,0,0,4,2,1,2,2,0,0,0,27.0,1.0,26.0,3.7142857142857144,1.0,12.200000000000001,13.099999999999998,0,partenza,POZZUOLI SOLFATARA
2024-06,weekend,pomeriggio,MET,N_F047351D32A4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,NAPOLI CENTRALE
2024-06,weekend,pomeriggio,REG,N_0042D1DF87B8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,arrivo,MONSELICE
2024-06,weekend,pomeriggio,REG,N_0042D1DF87B8,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-1.1,-1.05,0,partenza,MONSELICE
2024-06,weekend,pomeriggio,REG,N_0161CF483CE4,11,11,0,0,0,0,4,1,6,1,1,1,1,0,49.0,25.0,24.0,2.1818181818181817,-1.0,2.0,23.0,0,arrivo,ALESSANDRIA
2024-06,weekend,pomeriggio,REG,N_0161CF483CE4,11,11,0,0,0,0,4,3,4,3,3,1,0,0,50.0,10.0,40.0,3.6363636363636362,3.0,13.0,14.0,0,partenza,ALESSANDRIA
2024-06,weekend,pomeriggio,REG,N_02AF18E37314,5,5,0,0,0,0,4,0,1,0,0,0,0,0,6.0,2.0,4.0,0.8,2.0,2.0,2.0,0,arrivo,CHIVASSO
2024-06,weekend,pomeriggio,REG,N_02AF18E37314,6,6,0,0,0,0,2,2,2,2,0,0,0,0,15.0,3.0,12.0,2.0,1.0,6.5,6.75,0,partenza,CHIVASSO
2024-06,weekend,pomeriggio,REG,N_03F21F592247,3,3,0,0,0,0,1,1,1,1,0,0,0,0,8.0,1.0,7.0,2.3333333333333335,3.0,4.6,4.8,0,arrivo,LIVORNO CENTRALE
2024-06,weekend,pomeriggio,REG,N_03F21F592247,4,4,0,0,0,0,3,0,1,0,0,0,0,0,4.0,3.0,1.0,0.25,1.0,1.7000000000000002,1.8499999999999996,0,partenza,LIVORNO CENTRALE
2024-06,weekend,pomeriggio,REG,N_049B6C1A1016,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,arrivo,ROMA OSTIENSE
2024-06,weekend,pomeriggio,REG,N_049B6C1A1016,5,5,0,0,0,0,2,0,2,0,0,0,0,0,3.0,4.0,-1.0,-0.25,-1.0,2.1000000000000005,2.549999999999999,0,partenza,ROMA OSTIENSE
2024-06,weekend,pomeriggio,REG,N_06F2305DF710,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-1.1,-1.05,0,arrivo,CARBONIA SERBARIU
2024-06,weekend,pomeriggio,REG,N_06F2305DF710,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,partenza,CARBONIA SERBARIU
2024-06,weekend,pomeriggio,REG,N_0778A78A8E9E,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,10.0,-10.0,-5.0,-5.0,-5.0,-5.0,0,arrivo,GIACHERY
2024-06,weekend,pomeriggio,REG,N_0778A78A8E9E,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1.0,0.0,1.0,0.5,0.5,0.9,0.95,0,partenza,GIACHERY
2024-06,weekend,pomeriggio,REG,N_07E03923EBDB,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1.0,2.0,-1.0,-0.3333333333333333,-1.0,0.6000000000000001,0.7999999999999998,0,partenza,POGGIO MIRTETO
2024-06,weekend,pomeriggio,REG,N_0825CE132492,9,9,0,0,0,0,3,1,5,1,0,0,0,0,15.0,16.0,-1.0,-0.1111111111111111,-1.0,4.200000000000001,6.599999999999998,0,arrivo,MODENA
2024-06,weekend,pomeriggio,REG,N_0825CE132492,6,6,0,0,0,0,3,1,2,1,0,0,0,0,9.0,3.0,6.0,1.0,0.5,4.0,5.0,0,partenza,MODENA
2024-06,weekend,pomeriggio,REG,N_08C23BC414B7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,arrivo,ORISTANO
2024-06,weekend,pomeriggio,REG,N_098D485D9D54,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3.0,0.0,3.0,1.5,1.5,2.7,2.8499999999999996,0,arrivo,LAVENO
2024-06,weekend,pomeriggio,REG,N_098D485D9D54,3,3,0,0,0,0,1,1,1,1,0,0,0,0,10.0,1.0,9.0,3.0,4.0,5.6,5.8,0,partenza,LAVENO
2024-06,weekend,pomeriggio,REG,N_0F912C727550,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,arrivo,CHIERI
2024-06,weekend,pomeriggio,REG,N_0F912C727550,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-1.1,-1.05,0,partenza,CHIERI
2024-06,weekend,pomeriggio,REG,N_105299730773,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,SAN BENEDETTO SAMBRO-CAST.PEPOLI
2024-06,weekend,pomeriggio,REG,N_105299730773,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,partenza,SAN BENEDETTO SAMBRO-CAST.PEPOLI
2024-06,weekend,pomeriggio,REG,N_10FAC90E1EDD,5,5,0,0,0,0,0,2,3,2,2,1,1,0,41.0,24.0,17.0,3.4,-6.0,22.400000000000002,26.199999999999996,0,arrivo,ASTI
2024-06,weekend,pomeriggio,REG,N_10FAC90E1EDD,3,3,0,0,0,0,1,0,2,0,0,0,0,0,3.0,10.0,-7.0,-2.3333333333333335,-4.0,1.6000000000000003,2.2999999999999994,0,partenza,ASTI
2024-06,weekend,pomeriggio,REG,N_1135E3A06BBC,3,3,0,0,0,0,2,0,1,0,0,0,0,0,0.0,6.0,-6.0,-2.0,0.0,0.0,0.0,0,arrivo,IMOLA
2024-06,weekend,pomeriggio,REG,N_1135E3A06BBC,5,5,0,0,0,0,2,0,3,0,0,0,0,0,3.0,6.0,-3.0,-0.6,-1.0,1.6,1.7999999999999998,0,partenza,IMOLA
2024-06,weekend,pomeriggio,REG,N_1178F7B0850D,5,5,0,0,0,0,5,0,0,0,0,0,0,0,10.0,0.0,10.0,2.0,2.0,3.2,3.5999999999999996,0,arrivo,TORINO REBAUDENGO FOSSATA
2024-06,weekend,pomeriggio,REG,N_1178F7B0850D,5,5,0,0,0,0,4,1,0,1,0,0,0,0,14.0,0.0,14.0,2.8,2.0,5.2,5.6,0,partenza,TORINO REBAUDENGO FOSSATA
2024-06,weekend,pomeriggio,REG,N_12E14CB6B0D0,3,3,0,0,0,0,0,3,0,3,0,0,0,0,21.0,0.0,21.0,7.0,7.0,7.8,7.9,0,arrivo,TORINO LINGOTTO
2024-06,weekend,pomeriggio,REG,N_15523132CDAE,3,3,0,0,0,0,2,1,0,1,1,1,0,0,27.0,0.0,27.0,9.0,3.0,19.0,21.0,0,arrivo,COLICO
2024-06,weekend,pomeriggio,REG,N_15523132CDAE,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.8,1.9,0,partenza,COLICO
2024-06,weekend,pomeriggio,REG,N_164F491202A9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,arrivo,GIAMPILIERI
2024-06,weekend,pomeriggio,REG,N_164F491202A9,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3.0,0.0,3.0,1.5,1.5,1.9,1.95,0,partenza,GIAMPILIERI
2024-06,weekend,pomeriggio,REG,N_16EA1E96E216,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,ROCCAPALUMBA-ALIA
2024-06,weekend,pomeriggio,REG,N_16FE1C8F66FD,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2.0,1.0,1.0,0.5,0.5,1.7000000000000002,1.8499999999999999,0,arrivo,S.BENEDETTO DEL TRONTO
2024-06,weekend,pomeriggio,REG,N_16FE1C8F66FD,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,partenza,S.BENEDETTO DEL TRONTO
2024-06,weekend,pomeriggio,REG,N_188AB87A65BC,3,3,0,0,0,0,0,1,2,1,1,1,1,0,56.0,4.0,52.0,17.333333333333332,-1.0,44.6,50.3,0,arrivo,UDINE
2024-06,weekend,pomeriggio,REG,N_188AB87A65BC,5,5,0,0,0,0,1,1,3,1,0,0,0,0,8.0,11.0,-3.0,-0.6,-3.0,4.4,5.199999999999999,0,partenza,UDINE
2024-06,weekend,pomeriggio,REG,N_1926B9FA75C4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,7.0,0.0,7.0,3.5,3.5,3.9,3.95,0,arrivo,PORTO CERESIO
2024-06,weekend,pomeriggio,REG,N_1926B9FA75C4,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0.0,6.0,-6.0,-2.0,-3.0,-0.5999999999999999,-0.30000000000000027,0,partenza,PORTO CERESIO
2024-06,weekend,pomeriggio,REG,N_1CFD0740D025,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3.0,0.0,3.0,1.5,1.5,1.9,1.95,0,arrivo,MOLTENO
2024-06,weekend,pomeriggio,REG,N_1CFD0740D025,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,0,partenza,MOLTENO
2024-06,weekend,pomeriggio,REG,N_1D58FF37BF86,2,2,0,0,0,0,0,2,0,2,1,0,0,0,19.0,0.0,19.0,9.5,9.5,12.3,12.65,0,arrivo,TAVAZZANO
2024-06,weekend,pomeriggio,REG,N_1DF0E577C8F9,4,4,0,0,0,0,2,1,1,1,0,0,0,0,12.0,3.0,9.0,2.25,3.5,4.7,4.85,0,arrivo,VIAREGGIO
2024-06,weekend,pomeriggio,REG,N_1DF0E577C8F9,4,4,0,0,0,0,2,1,1,1,0,0,0,0,9.0,2.0,7.0,1.75,1.5,4.800000000000001,5.399999999999999,0,partenza,VIAREGGIO
2024-06,weekend,pomeriggio,REG,N_1E55D25CC515,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,arrivo,TIVOLI
2024-06,weekend,pomeriggio,REG,N_1E55D25CC515,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,partenza,TIVOLI
2024-06,weekend,pomeriggio,REG,N_2010D5DA7AAC,3,3,0,0,0,0,1,2,0,2,1,1,0,0,28.0,0.0,28.0,9.333333333333334,8.0,16.8,17.9,0,arrivo,EDOLO
2024-06,weekend,pomeriggio,REG,N_2010D5DA7AAC,3,3,0,0,0,0,3,0,0,0,0,0,0,0,5.0,0.0,5.0,1.6666666666666667,1.0,2.6,2.8,0,partenza,EDOLO
2024-06,weekend,pomeriggio,REG,N_206061CF7349,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0,arrivo,MORTARA
2024-06,weekend,pomeriggio,REG,N_206061CF7349,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5.0,4.0,1.0,0.5,0.5,4.1000000000000005,4.55,0,partenza,MORTARA
2024-06,weekend,pomeriggio,REG,N_20C400A9568C,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6.0,0.0,6.0,3.0,3.0,3.8,3.9,0,arrivo,NOVARA NORD
2024-06,weekend,pomeriggio,REG,N_20C400A9568C,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9.0,0.0,9.0,4.5,4.5,5.7,5.85,0,partenza,NOVARA NORD
2024-06,weekend,pomeriggio,REG,N_20E979D75FAB,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4.0,2.0,2.0,1.0,1.0,3.4000000000000004,3.6999999999999997,0,partenza,MONTEVARCHI TERRANUOVA
2024-06,weekend,pomeriggio,REG,N_2231A438465D,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.8,2.9,0,arrivo,NAPOLI CAMPI FLEGREI
2024-06,weekend,pomeriggio,REG,N_2231A438465D,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,partenza,NAPOLI CAMPI FLEGREI
2024-06,weekend,pomeriggio,REG,N_22FD4A51ED9B,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5.0,1.0,4.0,2.0,2.0,4.4,4.699999999999999,0,arrivo,ARONA
2024-06,weekend,pomeriggio,REG,N_22FD4A51ED9B,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0.0,5.0,-5.0,-1.6666666666666667,-2.0,-0.3999999999999999,-0.20000000000000018,0,partenza,ARONA
2024-06,weekend,pomeriggio,REG,N_244C15F9662C,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.8999999999999999,0,arrivo,SIBARI
2024-06,weekend,pomeriggio,REG,N_244C15F9662C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,SIBARI
2024-06,weekend,pomeriggio,REG,N_25B9CF10B7D2,34,34,0,0,0,0,9,4,21,4,1,1,1,1,106.0,70.0,36.0,1.0588235294117647,-2.0,4.399999999999999,6.049999999999994,0,arrivo,BOLOGNA C.LE
2024-06,weekend,pomeriggio,REG,N_25B9CF10B7D2,26,26,0,0,0,0,8,4,14,4,3,1,0,0,65.0,48.0,17.0,0.6538461538461539,-1.0,9.0,11.5,0,partenza,BOLOGNA C.LE
2024-06,weekend,pomeriggio,REG,N_26FAC2401D1E,27,27,0,0,0,0,12,6,9,6,1,0,0,0,63.0,17.0,46.0,1.7037037037037037,1.0,8.0,8.7,0,arrivo,VENEZIA SANTA LUCIA
2024-06,weekend,pomeriggio,REG,N_26FAC2401D1E,32,32,0,0,0,0,8,9,15,9,6,4,1,0,181.0,59.0,122.0,3.8125,0.0,17.400000000000013,26.9,0,partenza,VENEZIA SANTA LUCIA
2024-06,weekend,pomeriggio,REG,N_271FD3BAF268,4,4,0,0,0,0,3,0,1,0,0,0,0,0,9.0,1.0,8.0,2.0,2.5,3.7,3.8499999999999996,0,arrivo,MALPENSA AEROPORTO T2
2024-06,weekend,pomeriggio,REG,N_271FD3BAF268,6,6,0,0,0,0,3,1,2,1,1,0,0,0,19.0,3.0,16.0,2.6666666666666665,1.5,8.0,10.5,0,partenza,MALPENSA AEROPORTO T2
2024-06,weekend,pomeriggio,REG,N_2783D143E117,3,3,0,0,0,0,0,3,0,3,3,3,0,0,55.0,0.0,55.0,18.333333333333332,18.0,18.8,18.9,0,arrivo,SONDRIO
2024-06,weekend,pomeriggio,REG,N_2783D143E117,3,3,0,0,0,0,0,3,0,3,2,0,0,0,31.0,0.0,31.0,10.333333333333334,12.0,13.6,13.8,0,partenza,SONDRIO
2024-06,weekend,pomeriggio,REG,N_27B05C137CB5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,arrivo,VERNIO MONTEPIANO CANTAGALLO
2024-06,weekend,pomeriggio,REG,N_27E044DF1964,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,arrivo,GUIDONIA-MONTECELIO-S.ANGELO
2024-06,weekend,pomeriggio,REG,N_27E044DF1964,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,partenza,GUIDONIA-MONTECELIO-S.ANGELO
2024-06,weekend,pomeriggio,REG,N_29C899324937,4,4,0,0,0,0,2,1,1,1,1,0,0,0,14.0,1.0,13.0,3.25,1.0,8.700000000000003,10.349999999999996,0,arrivo,GALLARATE
2024-06,weekend,pomeriggio,REG,N_29C899324937,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,GALLARATE
2024-06,weekend,pomeriggio,REG,N_29D6951DFB5A,10,10,0,0,0,0,3,2,5,2,1,1,0,0,39.0,17.0,22.0,2.2,-1.5,9.099999999999993,18.549999999999976,0,arrivo,TRIESTE CENTRALE
2024-06,weekend,pomeriggio,REG,N_29D6951DFB5A,9,9,0,0,0,0,6,0,3,0,0,0,0,0,5.0,7.0,-2.0,-0.2222222222222222,0.0,2.0,2.0,0,partenza,TRIESTE CENTRALE
2024-06,weekend,pomeriggio,REG,N_2B5A38574141,12,12,0,0,0,0,6,0,6,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,2.0,2.4499999999999993,0,arrivo,BARI CENTRALE
2024-06,weekend,pomeriggio,REG,N_2B5A38574141,10,10,0,0,0,0,3,0,7,0,0,0,0,0,2.0,18.0,-16.0,-1.6,-1.0,1.0,1.0,0,partenza,BARI CENTRALE
2024-06,weekend,pomeriggio,REG,N_2B653A1CD280,4,4,0,0,0,0,1,0,3,0,0,0,0,0,1.0,8.0,-7.0,-1.75,-1.0,0.40000000000000036,0.6999999999999993,0,arrivo,CATANIA CENTRALE
2024-06,weekend,pomeriggio,REG,N_2B653A1CD280,3,3,0,0,0,0,3,0,0,0,0,0,0,0,2.0,0.0,2.0,0.6666666666666666,1.0,1.0,1.0,0,partenza,CATANIA CENTRALE
2024-06,weekend,pomeriggio,REG,N_2D84FAAA1358,2,2,0,0,0,0,0,1,0,1,1,1,1,0,55.0,0.0,55.0,55.0,55.0,55.0,55.0,0,arrivo,BOZZOLO
2024-06,weekend,pomeriggio,REG,N_2D84FAAA1358,3,3,0,0,0,0,0,3,0,3,3,2,2,1,132.0,0.0,132.0,44.0,41.0,70.6,74.3,0,partenza,BOZZOLO
2024-06,weekend,pomeriggio,REG,N_2FAC400E8862,3,3,0,0,0,0,2,1,0,1,0,0,0,0,8.0,0.0,8.0,2.6666666666666665,2.0,5.2,5.6,0,arrivo,PADOVA
2024-06,weekend,pomeriggio,REG,N_2FAC400E8862,2,2,0,0,0,0,0,1,1,1,0,0,0,0,9.0,2.0,7.0,3.5,3.5,7.9,8.45,0,partenza,PADOVA
2024-06,weekend,pomeriggio,REG,N_2FFE4FA36CE4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,arrivo,PESARO
2024-06,weekend,pomeriggio,REG,N_2FFE4FA36CE4,2,2,0,0,0,0,0,2,0,2,0,0,0,0,13.0,0.0,13.0,6.5,6.5,7.7,7.85,0,partenza,PESARO
2024-06,weekend,pomeriggio,REG,N_327D1BF489ED,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,SASSUOLO RADICI
2024-06,weekend,pomeriggio,REG,N_327D1BF489ED,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,partenza,SASSUOLO RADICI
2024-06,weekend,pomeriggio,REG,N_33BA0658D0C8,14,14,0,0,0,0,5,5,4,5,2,1,0,0,53.0,8.0,45.0,3.2142857142857144,1.0,10.400000000000002,12.399999999999999,0,arrivo,PAVIA
2024-06,weekend,pomeriggio,REG,N_33BA0658D0C8,13,13,0,0,0,0,9,2,2,2,1,0,0,0,38.0,2.0,36.0,2.769230769230769,2.0,8.000000000000004,10.599999999999994,0,partenza,PAVIA
2024-06,weekend,pomeriggio,REG,N_3476134E77A1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,FIRENZE CAMPO MARTE
2024-06,weekend,pomeriggio,REG,N_362EE82F724F,16,16,0,0,0,0,8,3,5,3,1,0,0,0,35.0,31.0,4.0,0.25,1.0,6.0,8.25,0,arrivo,VERONA PORTA NUOVA
2024-06,weekend,pomeriggio,REG,N_362EE82F724F,19,19,0,0,0,0,10,5,4,5,3,1,0,0,71.0,11.0,60.0,3.1578947368421053,2.0,10.399999999999999,12.599999999999987,0,partenza,VERONA PORTA NUOVA
2024-06,weekend,pomeriggio,REG,N_36C8728B06FB,7,7,0,0,0,0,2,0,5,0,0,0,0,0,0.0,8.0,-8.0,-1.1428571428571428,-1.0,0.0,0.0,0,arrivo,CAGLIARI
2024-06,weekend,pomeriggio,REG,N_36C8728B06FB,6,6,0,0,0,0,1,0,5,0,0,0,0,0,0.0,12.0,-12.0,-2.0,-2.0,-0.5,-0.25,0,partenza,CAGLIARI
2024-06,weekend,pomeriggio,REG,N_382B2D202D0A,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,7.0,-7.0,-2.3333333333333335,-2.0,-2.0,-2.0,0,arrivo,ROVIGO
2024-06,weekend,pomeriggio,REG,N_382B2D202D0A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,partenza,ROVIGO
2024-06,weekend,pomeriggio,REG,N_3A82FA9A0D0C,4,4,0,0,0,0,1,1,2,1,0,0,0,0,10.0,3.0,7.0,1.75,0.0,6.600000000000001,7.799999999999997,0,arrivo,VENTIMIGLIA
2024-06,weekend,pomeriggio,REG,N_3A82FA9A0D0C,4,4,0,0,0,0,0,3,1,3,3,2,0,0,46.0,1.0,45.0,11.25,14.0,17.4,17.7,0,partenza,VENTIMIGLIA
2024-06,weekend,pomeriggio,REG,N_3A83D2FA740C,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0,arrivo,DITTAINO
2024-06,weekend,pomeriggio,REG,N_3A83D2FA740C,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2.0,1.0,1.0,0.3333333333333333,0.0,1.6,1.7999999999999998,0,partenza,DITTAINO
2024-06,weekend,pomeriggio,REG,N_3AE15A8EF205,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,4.0,-4.0,-2.0,-2.0,-1.2,-1.1,0,arrivo,BRINDISI
2024-06,weekend,pomeriggio,REG,N_3AE15A8EF205,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0,partenza,BRINDISI
2024-06,weekend,pomeriggio,REG,N_3B1765AE4BEE,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,partenza,ORVIETO
2024-06,weekend,pomeriggio,REG,N_3B4784E91B0C,3,3,0,0,0,0,2,1,0,1,0,0,0,0,13.0,0.0,13.0,4.333333333333333,4.0,4.8,4.9,0,arrivo,FABRIANO
2024-06,weekend,pomeriggio,REG,N_3B4784E91B0C,2,2,0,0,0,0,1,1,0,1,0,0,0,0,6.0,0.0,6.0,3.0,3.0,5.4,5.699999999999999,0,partenza,FABRIANO
2024-06,weekend,pomeriggio,REG,N_3C82391FCA2D,3,3,0,0,0,0,3,0,0,0,0,0,0,0,8.0,0.0,8.0,2.6666666666666665,2.0,3.6,3.8,0,arrivo,ALBA
2024-06,weekend,pomeriggio,REG,N_3C82391FCA2D,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5.0,0.0,5.0,2.5,2.5,3.7,3.8499999999999996,0,partenza,ALBA
2024-06,weekend,pomeriggio,REG,N_3D0782E67133,2,2,0,0,0,0,0,1,1,1,0,0,0,0,9.0,1.0,8.0,4.0,4.0,8.0,8.5,0,arrivo,LODI
